id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],yng,notes,stars
1240235.047,65,123.359,369.667,556.371,123.221,369.649,556.13,119,129,366,374,531,585,1878,54,67,5.1967,3.8419,87.2102,4.8926,3.3804,86.5389,563.3011,0.9835,37.8254,276.7959,0.2099,61.9186,45.4799,33.5096,15.2446,126.20455,4.2524943,-344041.74,n,pattern,
1240235.26,425,323.233,372.677,1388.025,323.794,372.488,1387.87,317,331,367,380,1360,1418,4772,58,129,7.1977,5.7565,53.6549,6.9107,5.4226,55.9335,1465.846,1.5284,27.0005,44.4044,0.2071,102.4501,41.8953,30.1238,40.3809,122.86165,4.2998025,268221.02,n,pattern,
1240235.264,429,305.043,178.957,1393.499,305.014,179.183,1393.225,301,310,175,186,1367,1425,2236,58,65,5.8555,3.9499,4.6368,5.913,3.1537,8.8144,786.7388,1.5385,9.5195,188.8276,0.2056,80.9121,43.824,32.2013,50.087,123.17465,1.0780461,272163.28,n,pattern,
1241035.002,2,505.729,397.653,542.173,505.611,397.764,542.404,499,512,391,406,509,578,7418,69,163,7.8804,6.5477,-37.5855,6.8195,6.0362,-46.7501,2647.6976,1.3963,29.3784,115.9243,0.1931,159.2268,48.5622,31.4696,53.1674,119.83136,12.721098,-354145.94,n,edge,
1241035.014,14,435.151,344.351,554.07,435.095,344.434,552.392,430,441,340,352,520,584,1991,64,66,5.9147,4.2114,47.3062,5.0444,3.6128,32.8744,508.6448,1.0203,12.8082,15.746,0.1962,58.107,53.0433,40.6796,43.8491,121.00662,11.832254,-346793.53,n,pattern,
1241035.023,23,308.066,494.751,550.674,308.327,494.87,550.899,303,312,490,499,525,577,1839,52,58,4.6605,3.8279,33.6115,4.3455,3.2057,20.4068,585.3127,1.2428,0,19.6055,0.2207,61.8334,41.5651,27.3315,0,123.11943,14.339528,-347892.46,n,pattern,
1241035.048,56,358.77,347.604,572.03,358.624,347.454,571.431,354,364,342,356,548,597,3165,49,106,7.0612,4.7854,-6.5642,6.4146,4.3303,-12.4925,693.2421,0.9061,2.2292,201.8436,0.184,66.9869,39.8454,22.9931,45.1715,122.28116,11.882591,-332778.11,n,pattern,
1241035.213,331,4.017,168.129,1150.913,3.65,168.113,1151.129,0,11,164,173,1130,1172,1916,42,69,5.5288,4.014,-80.9827,5.2086,3.6056,-80.1444,422.3411,1.1935,12.9361,94.6281,0.189,51.0632,32.7937,24.1516,31.8815,128.1974,8.8935608,93950.379,n,edge,
1241035.228,358,506.237,398.23,1386.51,505.953,398.317,1386.131,501,512,392,405,1357,1419,4782,62,114,6.1626,5.8587,28.5588,5.8719,5.5085,86.8637,1636.3155,1.463,0,97.172,0.1915,123.5756,48.2526,32.6758,0,119.82566,12.730301,266941.27,n,pattern,
1241035.235,365,233.736,347.511,1391.144,233.509,347.358,1390.368,229,239,344,352,1364,1422,1941,58,57,4.9331,3.5676,-87.399,5.0137,2.5332,-87.9164,923.2009,2.1911,48.8114,270.2494,0.2263,92.6045,44.1795,36.5222,22.5535,124.36641,11.880997,270060.06,n,pattern,
1241035.242,372,17.214,347.022,1398.398,17.118,347.194,1399.026,14,22,343,351,1377,1423,1148,46,40,4.2815,3.1368,50.1121,4.5541,2.4771,62.1529,390.2377,1.3635,0,80.8981,0.1918,60.0426,37.4577,24.8801,0,127.97293,11.878259,276433.61,n,pattern,
1241835.002,3,307.827,14.792,549.992,308.115,14.91,550.285,302,312,9,20,526,576,1762,50,61,5.0425,4.05,52.7069,4.4988,3.4568,30.386,583.6678,1.2446,12.853,19.8233,0.2188,63.5384,41.0931,27.9948,37.7719,123.12296,14.3402,-348344.64,n,pattern,
1241835.018,21,256.113,36.097,566.315,255.735,35.663,565.319,251,263,30,44,537,595,3268,58,109,7.0984,5.3249,-18.9627,6.9955,4.6349,-32.416,931.1104,1.4522,0,325.505,0.2079,78.3622,43.1434,25.2255,0,123.99598,14.686079,-337277.35,n,pattern,
1241835.252,444,98.218,507.015,1105.75,97.961,507.227,1104.272,93,108,502,512,1082,1131,3116,49,110,6.7151,5.1518,89.5876,5.6811,4.5974,74.3322,1018.9605,1.0683,0,222.0441,0.2249,81.1716,34.0325,23.3926,0,126.62554,22.545503,59458.086,n,edge,
1242635.052,83,506.279,250.532,970.425,506.238,250.468,970.883,502,511,246,257,947,995,2357,48,78,5.5191,4.4562,-15.8647,4.981,3.9089,-29.0778,592.9907,0.8363,38.038,302.157,0.211,57.8864,40.5511,33.2876,18.8988,119.82091,26.266188,-38732.749,n,duplicate,
1242635.054,86,306.87,3.626,971.303,306.899,3.203,971.515,301,313,0,11,957,991,1620,34,99,5.7184,5.3024,-87.4405,4.9685,4.8474,67.8436,619.1003,1.1362,65.9097,269.7226,0.2431,63.2617,22.0493,15.1771,6.5055,123.14324,22.145101,-38267.019,n,edge,
1320235.035,39,430.798,306.04,550.068,430.838,305.98,550.213,424,437,300,313,527,573,3236,46,107,7.0091,5.2681,80.3016,7.1474,4.4004,79.1354,743.0667,0.9494,20.0919,262.4098,0.1948,67.048,35.6775,27.836,34.6905,129.07759,3.191346,-348397.25,n,pattern,
1320235.05,61,59.594,304.865,557.387,59.653,304.899,557.426,53,65,298,312,534,580,3200,46,106,7.0578,5.114,23.2215,6.5711,4.801,30.9162,674.9596,0.9492,0,250.9192,0.2038,58.5566,33.4143,20.7289,0,135.26403,3.1733303,-343087.42,n,pattern,
1320235.051,62,170.271,445.35,554.359,170.071,445.285,554.103,165,176,442,454,535,576,1850,41,76,5.9512,5.2016,-44.3772,5.3259,4.4045,80.1402,432.7561,0.936,11.5473,245.2949,0.1929,52.152,30.5043,23.0299,30.1118,133.42373,5.5131027,-345533.49,n,pattern,
1320235.098,148,100.501,106.538,1003.214,100.277,106.612,1006.062,97,108,101,114,989,1021,1808,32,92,6.7876,4.9027,25.1788,5.9325,4.134,16.3154,814.744,2.0588,76.1037,272.1947,0.2749,69.6995,26.6189,22.0241,5.5462,134.58696,-0.13145941,-12836.257,n,pattern,
1321035.021,37,315.101,495.318,557.998,315.01,494.979,558.346,312,323,489,501,539,580,1342,41,58,6.4553,5.2906,-32.9371,6.1691,4.1979,-16.295,361.6967,1.0464,0,344.8423,0.1874,52.6966,32.7982,22.0436,0,131.00816,14.341319,-342410.3,n,pattern,
1321035.028,45,46.451,397.82,561.549,46.353,397.793,562.125,43,51,395,402,533,593,1965,60,48,4.3836,3.3514,69.7764,3.9043,2.901,58.6705,549.3404,1.1243,10.7098,220.2217,0.1832,67.6382,49.9251,33.4288,48.6203,135.48579,12.721551,-339628.42,n,pattern,
1321035.032,49,180.957,33.423,554.451,180.933,33.72,554.169,177,188,29,39,533,578,1812,45,72,5.2563,4.6452,87.9306,4.5435,4.126,49.2561,393.6416,1.0411,10.986,47.7314,0.1932,47.8648,34.3068,22.214,29.0334,133.24279,6.6536643,-345485.15,n,pattern,
1321035.05,83,96.143,346.257,580.916,95.894,346.409,580.094,93,101,342,352,561,604,1245,43,49,4.8238,3.2906,38.3954,4.7052,2.9942,38.3436,267.7406,0.7538,8.7889,215.5021,0.1912,39.6955,37.3412,18.0027,30.9513,134.66011,11.865151,-326400.98,n,pattern,
1321035.063,102,168.825,347.037,575.886,168.862,347.143,575.273,164,176,341,356,545,601,4190,56,130,7.5762,5.6199,17.9209,7.1807,5.3061,21.3819,964.4302,1.0856,49.1153,201.4386,0.1862,80.0132,42.2181,30.5657,19.9706,133.44397,11.877383,-329950.03,n,pattern,
1321035.266,468,498.719,143.506,1160.658,498.746,143.511,1160.772,493,505,138,149,1126,1193,3033,67,97,6.0276,4.9659,60.7344,5.3437,4.4456,74.1146,582.8221,0.8062,17.173,13.7073,0.177,59.8019,55.409,39.5458,40.5183,127.94589,8.4835048,101048.92,n,duplicate,
1321035.281,491,253.321,348.079,1390.737,253.328,348.101,1391.49,249,258,344,353,1362,1423,2215,61,58,5.189,3.4946,70.0836,4.9021,2.9608,65.0319,647.2549,1.3499,10.7382,63.1505,0.2014,68.2933,51.0748,37.6759,47.381,132.0362,11.89336,270885.88,n,pattern,
1321035.282,493,497.226,346.798,1397.664,497.124,346.979,1398.296,494,502,340,351,1375,1423,1370,48,49,4.9477,3.9061,18.3566,4.7073,3.2252,51.696,456.592,1.3667,16.5862,72.762,0.1899,64.9484,39.6352,25.8422,27.555,127.97292,11.874649,275896.01,n,pattern,
1321035.289,501,487.975,400.513,1396.688,487.932,400.671,1396.69,484,493,397,404,1373,1422,1747,49,50,4.6361,3.3099,88.5494,4.7701,3.0056,-87.0269,433.9729,0.9592,15.6837,85.4917,0.1932,53.731,42.2416,26.8968,32.83,128.12612,12.769513,274713.9,n,pattern,
1321035.294,507,394.061,347.936,1411.055,393.933,347.347,1411.341,387,403,341,358,1381,1444,6337,63,161,7.783,7.2928,-25.8921,7.5198,6.4036,-70.2876,1643.7045,1.183,31.9959,274.2878,0.1913,107.9343,51.9195,38.5462,47.4572,129.69278,11.880783,285498.63,n,pattern,
1321835.007,11,315.29,15.67,557.801,315.096,15.3,558.425,311,323,8,22,538,579,1160,41,59,6.7962,5.5521,-12.0271,6.3596,4.7271,-14.2711,328.8213,1.0382,22.9122,348.9153,0.1874,51.5109,30.9547,20.1929,18.6815,131.00673,14.346656,-342352.69,n,pattern,
1321835.038,65,506.043,402.658,963.146,506.067,402.901,964.143,501,511,395,409,944,983,2470,39,106,6.7056,4.9422,13.2722,5.7806,4.6003,14.0206,704.8144,0.9026,19.45,240.9092,0.1868,75.9256,26.3035,19.6733,25.4732,127.82387,20.806693,-43694.017,n,edge,
1322635.018,28,186.702,181.927,663.903,186.743,181.92,664.083,183,191,177,186,601,737,3525,136,51,4.81,3.3368,33.17,4.5991,2.9067,34.7298,763.7715,0.8999,1.508,224.7683,0.1735,74.1601,107.4184,66.7376,128.6029,133.14596,25.123662,-264575.17,n,pattern,
1400235.006,6,365.457,372.034,553.199,365.677,372.082,554.197,362,371,368,377,530,579,1581,49,58,4.5596,3.8393,-48.5468,4.1576,3.6158,-33.1469,454.4584,1.4545,0,303.339,0.2356,48.5217,40.2714,26.2032,0,138.16364,4.2930369,-345464.74,n,pattern,
1400235.018,19,174.081,372.725,558.725,173.912,372.914,558.913,170,179,367,379,534,584,2146,50,68,5.2781,3.8265,-5.9493,4.5986,3.4143,3.3974,559.318,1.1812,15.9615,20.1574,0.1834,65.8389,39.3918,29.1962,35.8057,141.35972,4.3069099,-341993.32,n,pattern,
1400235.019,20,71.33,373.04,560.701,71.371,373.2,561.058,66,76,367,380,536,589,3678,53,99,6.6632,4.679,8.6906,6.0614,4.2608,15.5356,952.5278,1.2345,38.0823,210.6771,0.1787,87.8703,44.1681,34.8052,34.4907,143.06875,4.3116813,-340413.9,n,pattern,
1400235.05,64,124.913,372.664,575.237,124.75,372.768,574.773,120,133,364,382,549,603,4269,54,131,7.9726,5.5579,18.5079,7.0828,4.9209,16.903,898.8384,0.9284,21.1726,40.4307,0.1517,90.6685,43.6425,28.1472,38.1876,142.17909,4.3044759,-330318.47,n,pattern,
1400235.065,82,385.575,371.002,578.542,385.273,371.148,578.285,378,394,364,378,550,606,4999,56,158,7.8529,6.2752,82.6227,8.4372,5.7905,76.1856,1258.0716,1.178,27.3241,272.6601,0.2064,86.2191,37.9887,28.3085,37.1991,137.83704,4.2774754,-327733.14,n,pattern,
1400235.247,410,468.698,180.12,1400.718,468.719,180.018,1401.188,462,477,173,189,1376,1431,3410,55,108,7.9197,6.2803,-35.5816,7.8823,5.6728,-27.1951,1028.4993,1.2394,33.8768,146.8921,0.2054,85.7653,43.9915,31.5222,33.2844,136.44626,1.0919655,278024.73,n,pattern,
1400235.249,412,424.996,371.76,1406.265,425.066,371.75,1405.676,421,431,367,378,1374,1436,3386,62,79,5.8521,3.9461,-22.6027,5.4692,3.4939,-17.8119,943.2372,1.1451,13.8572,335.6119,0.1995,81.2704,51.6122,38.2339,53.0381,137.17382,4.2875134,281328.75,n,pattern,
1400235.255,418,437.898,372.438,1396.249,438.207,371.924,1396.838,434,444,369,378,1376,1421,1279,45,51,4.8291,3.9877,-2.7837,4.6291,2.9535,22.443,422.2486,1.4871,39.6142,197.2584,0.2082,56.6975,35.6046,26.7889,6.3437,136.9548,4.2904008,274822.9,n,pattern,
1400235.258,421,340.519,182.501,1402.914,340.486,182.644,1402.901,333,348,177,188,1380,1429,2549,49,101,6.9305,5.305,-87.5481,6.1898,4.5868,-89.1944,967.6995,1.5025,0,261.6658,0.2374,80.7311,38.8792,26.1783,0,138.58349,1.1357424,279285.62,n,pattern,
1401035.007,7,254.516,345.754,557.608,254.465,345.585,558.498,247,262,340,354,531,586,5210,55,147,7.9824,5.9302,-83.9084,7.4232,5.2421,-89.8837,1315.8384,1.105,0,242.2225,0.1956,93.2191,45.2185,31.2438,0,140.01717,11.851442,-342298.72,n,pattern,
1401035.023,25,73.933,349.326,555.204,74.083,349.285,555.878,68,81,342,356,536,580,2157,44,100,6.8165,6.2598,-15.8321,6.5929,5.3798,21.4016,794.8499,1.3642,28.7715,224.1578,0.2218,77.1721,32.3402,23.8594,29.7804,143.02354,11.913111,-344227.24,n,pattern,
1401035.037,41,124.965,347.741,571.688,124.564,347.486,571.701,117,133,342,358,543,602,4405,59,133,7.9869,7.517,-26.8292,8.4433,7.2479,-40.3854,1282.4918,1.2757,0,320.9408,0.1972,97.9909,41.906,26.0696,0,142.18218,11.883131,-332579.43,n,pattern,
1401035.056,67,308.109,346.289,577.008,308.218,346.522,576.238,302,315,342,353,550,600,2621,50,89,6.6567,4.6803,-68.0679,7.0652,4.3281,-61.5313,630.4248,1.2128,0,118.5856,0.191,64.4746,35.7209,29.3762,0,139.12128,11.867052,-329239.67,n,pattern,
1401035.061,73,61.206,346.574,569.445,61.323,346.548,569.319,57,66,343,351,547,595,1543,48,53,4.7059,3.9186,-62.0645,4.5261,3.4583,-76.3676,355.51,0.8054,0,92.5862,0.2026,44.6677,40.425,26.3007,0,143.2362,11.867482,-334333.07,n,pattern,
1401035.077,110,395.697,347.766,580.42,395.564,347.908,579.987,391,402,343,353,557,603,1791,46,71,5.4494,4.3646,71.4977,5.5953,4.0876,63.3691,408.0508,0.9057,21.3529,51.8343,0.1941,49.6722,28.8453,22.7064,23.0798,137.66552,11.890161,-326480.25,n,pattern,
1401035.224,381,175.168,503.682,1060.796,175.126,503.756,1059.866,169,181,499,510,1039,1084,2889,45,102,6.1069,5.1825,-69.3204,5.485,4.7417,-80.243,705.0374,0.9512,64.8579,17.8794,0.1982,66.193,33.4092,22.4509,13.3308,141.33948,14.487637,26770.051,n,duplicate,
1401035.285,457,500.625,348.903,1405.535,500.775,349.109,1405.205,495,505,342,355,1378,1430,2370,52,77,6.5478,4.3813,4.8162,6.0943,3.6856,0.0473,635.9787,1.3019,13.0236,165.5662,0.195,67.0018,41.0493,27.8087,37.7624,135.91199,11.910168,280981.86,n,pattern,
1401035.288,460,83.877,398.72,1408.21,84.05,398.413,1407.537,80,89,396,405,1390,1427,1270,37,48,4.434,3.8428,-28.5099,4.0983,3.9452,83.2349,409.2,1.3887,28.4846,70.637,0.2381,48.2234,31.9576,22.7605,19.5636,142.85743,12.73191,282698.19,n,pattern,
1401035.289,461,224.734,399.821,1404.372,224.682,399.659,1404.347,221,231,394,406,1385,1429,2254,44,84,5.7287,4.9013,-11.2458,5.3018,4.8389,-3.5029,484.7915,0.8258,36.6086,253.5663,0.1912,53.4124,36.892,28.2994,11.6257,140.51356,12.752681,280350.47,n,pattern,
1401835.002,3,420.687,37.275,559.096,420.058,37.171,559.309,416,428,32,43,532,587,2655,55,83,6.2657,5.1082,-67.1024,5.298,4.9323,-0.4509,707.08,1.0064,19.9183,25.0942,0.1861,73.7435,43.3406,29.4158,31.9314,137.25729,14.711219,-341701.62,n,pattern,
1401835.003,4,410.854,117.658,558.383,410.684,117.625,558.582,403,417,112,126,532,583,4261,51,131,7.3325,6.3325,-55.8808,7.6954,5.3923,-69.4413,1046.6614,0.9373,61.1089,104.223,0.1847,86.8183,39.7331,30.3685,16.8601,137.41351,16.052119,-342236.46,n,pattern,
1401835.004,5,367.92,36.031,554.291,367.479,36.208,555.354,365,372,32,41,533,580,1254,47,47,4.6619,3.2194,19.4524,4.2774,2.7888,41.7397,318.56,0.9962,24.3597,58.1713,0.1845,48.7507,32.3058,20.6817,13.3613,138.13359,14.695165,-344612.7,n,pattern,
1401835.01,11,385.221,116.733,560.829,385.43,116.735,560.445,379,392,111,122,538,586,3523,48,103,6.6905,4.8927,-67.828,7.0303,4.2987,-72.3415,751.4809,0.9094,15.9337,106.1218,0.1857,68.1637,39.6483,28.7961,39.3043,137.83441,16.037279,-340865.4,n,pattern,
1401835.015,16,395.199,177.306,559.303,394.889,177.241,559.639,392,401,175,182,539,580,1138,41,45,4.1656,2.9168,82.0722,3.7509,2.6301,-87.4227,231.4853,0.6982,0,129.3763,0.1286,53.3604,36.3328,27.0917,0,137.67676,17.045711,-341458.86,n,pattern,
1401835.017,21,39.585,117.572,563.532,39.453,117.626,563.414,33,45,112,124,540,587,2312,47,86,6.8953,5.0741,82.9034,6.4481,4.3355,85.4296,500.0343,0.7863,19.8126,266.742,0.1681,61.8735,38.2668,22.7355,30.0772,143.60072,16.052135,-338679.63,n,pattern,
1401835.02,24,382.132,102.315,559.537,382.007,102.369,560.016,377,389,98,108,543,580,1618,37,78,6.4905,4.4299,59.854,5.9575,4.1917,55.733,332.5837,1.0343,0,235.9759,0.1924,42.9668,31.7465,24.7255,0,137.89146,15.797844,-341181.38,n,pattern,
1402635.23,358,7.195,279.089,1081.561,7.235,279.045,1081.918,3,12,275,284,1061,1102,1736,41,68,4.847,4.2304,35.844,4.4239,3.8226,14.6654,348.7155,0.7022,15.5481,108.8822,0.1508,55.5145,29.4608,24.732,25.6618,144.13768,26.742469,43002.54,n,duplicate,
1403435.171,271,502.671,384.678,1125.984,502.577,384.698,1126.802,499,509,379,392,1105,1147,2020,42,82,5.9998,4.8678,-0.0392,5.4036,4.1967,5.7303,431.0576,0.9049,0,205.5441,0.2019,47.5098,33.6231,28.7144,0,135.88196,36.503381,76043.107,n,duplicate,
1480235.022,31,480.134,146.815,982.336,479.99,146.807,982.187,478,485,143,152,964,1000,838,36,39,4.3344,3.0542,-42.1255,3.9397,2.7016,-35.5215,228.6647,0.8494,15.3083,3.9821,0.2192,36.0281,28.712,19.9263,16.8341,144.25843,0.53845107,-30411.63,n,pattern,
1481035.175,319,4.668,236.256,1043.957,4.514,236.05,1042.619,1,10,232,242,1033,1058,913,25,64,4.3012,3.7156,-26.8868,4.476,3.708,-38.8978,271.2414,1.0669,6.0939,287.8414,0.3069,29.2545,20.3326,14.8209,22.0925,152.18304,10.025856,14074.163,n,edge,
1481835.004,12,496.356,118.198,563.197,496.476,118.087,563.229,492,500,114,124,544,584,1336,40,56,4.7413,3.8954,-52.8547,4.0718,3.519,-39.2217,284.864,0.7081,0,1.6241,0.169,46.1039,30.1652,16.8968,0,143.98366,16.059813,-338815.74,n,pattern,
1481835.037,66,63.036,4.322,971.856,62.95,4.397,972.846,56,69,0,10,943,1012,2334,69,89,6.1477,4.4879,-67.7183,4.5965,3.9706,-55.0371,958.2383,1.3684,23.2343,137.1137,0.208,95.3784,58.1327,49.3504,55.0745,151.20911,14.16498,-37287.577,n,edge,
1560235.007,8,221.176,210.374,856.53,221.488,210.289,857.216,219,226,206,216,821,881,980,60,47,4.029,3.482,-23.8213,3.4118,3.3117,-8.9127,228.2644,1.4933,9.5724,354.9208,0.2709,26.9165,43.3979,24.3968,37.9511,156.56682,1.5964815,-122405.15,n,pattern,
1560235.095,165,45.451,113.553,1059.288,45.439,113.529,1058.766,41,50,111,118,1042,1081,1062,39,45,4.4294,3.2658,-80.5686,4.3209,2.9579,-80.1117,289.868,0.9725,7.0302,84.8444,0.2056,43.2568,32.1543,18.6437,32.173,159.50098,-0.016177634,25960.282,n,pattern,
1561035.03,45,507.143,504.793,953.476,507.537,504.958,954.055,500,512,501,510,938,970,1205,32,68,5.0877,4.0632,-65.6789,4.9259,3.5905,-65.7613,282.9947,1.0736,20.5071,287.9537,0.1828,44.6013,20.9108,16.5185,16.6224,151.79933,14.50766,-51119.872,n,edge,
1563435.016,26,305.198,168.901,897.468,305.146,168.758,897.776,300,312,164,174,877,917,2010,40,97,6.1694,4.8888,-58.8574,5.962,4.2667,-52.0884,512.4775,0.8914,0,144.0892,0.2029,56.3301,30.5745,16.9726,0,155.17251,32.904362,-92548.113,n,pattern,
1640235.159,284,129.381,148.62,1164.571,129.601,148.559,1165.201,123,137,143,155,1138,1192,4361,54,129,7.4102,5.2237,70.0389,6.6161,4.5068,69.69,1063.8936,1.1511,23.8519,237.8462,0.1897,84.9201,34.7807,20.9021,34.3021,166.09832,0.56764035,104309.7,n,pattern,
1721035.003,4,309.711,315.332,708.733,309.648,315.346,716.448,305,314,312,324,356,948,7302,592,82,6.3581,4.408,-7.2201,2.8914,2.5883,12.4889,1563.7914,0.8533,2.15,21.4454,0.1847,99.0777,525.6633,18.7653,575.5463,171.09754,11.347428,-226027.95,n,pattern,
1801035.143,215,167.006,5.665,1098.233,166.961,5.369,1098.128,159,174,0,12,1079,1121,2362,42,107,7.3918,5.0943,-36.5873,6.6467,4.5812,-34.1458,544.4801,1.117,22.6482,323.8484,0.181,61.8953,31.4301,16.5986,24.4498,181.47565,6.1811357,54935.274,n,edge,
1880235.218,378,9.134,75.059,1087.341,9.055,75.219,1086.851,1,18,68,81,1064,1117,4484,53,154,7.7454,5.9954,62.0204,7.189,5.2367,58.2852,1001.8398,1.0589,35.8682,56.0907,0.2128,70.3005,37.2523,26.929,28.5766,192.10743,-0.65469567,46633.842,n,edge,
1961835.16,300,335.248,7.808,1319.08,335.449,7.656,1321.225,330,341,3,13,1279,1357,3916,78,89,5.3157,4.5213,-87.6474,3.5656,3.3884,63.7334,1724.4145,2.6543,0,113.3645,0.155,177.7771,49.1036,29.6554,0,194.66755,14.219303,219162.26,n,duplicate,
1963435.195,364,508.212,383.262,1485.966,509.241,383.345,1485.176,504,512,378,390,1443,1532,4448,89,78,5.2751,4.5044,1.2551,4.1202,3.8215,-54.304,3021.3968,4.1188,0,176.9773,0.1924,235.479,57.0391,37.8909,0,191.77098,36.480761,339850.53,n,edge,
2041035.065,92,393.822,8.157,1040.192,394.197,7.954,1039.468,387,403,1,17,986,1077,8008,91,195,7.9912,7.2729,2.9491,7.4575,5.8665,1.5277,1660.9331,1.2148,75.5135,344.5664,0.1946,95.3843,59.6226,17.3441,16.1371,201.68837,6.2242221,11754.736,n,edge,
2121835.025,31,505.508,361.096,956.304,505.797,361.121,956.434,499,512,356,367,931,983,3771,52,102,6.9108,4.761,-66.0143,6.5527,4.0364,-64.0693,635.8188,0.6079,0,126.9997,0.1194,86.6991,41.0451,26.444,0,207.82837,20.11035,-49369.162,n,edge,
2121835.037,48,93.507,494.659,951.846,93.377,494.785,951.667,89,99,489,501,933,971,2095,38,92,5.4809,4.6884,-24.6645,5.1067,4.2762,-22.4734,395.68,0.7215,25.8594,131.3104,0.1604,53.8849,23.3567,18.1387,18.1889,214.70206,22.338085,-52877.849,n,duplicate,
2121835.085,128,312.552,501.214,970.438,312.464,501.128,969.607,308,318,496,507,949,993,1955,44,73,5.1665,4.3118,-28.9906,4.7647,4.0076,-29.7756,289.734,0.5793,5.8721,318.9387,0.1446,45.3193,35.1269,23.9505,34.5477,211.05059,22.443802,-39671.521,n,duplicate,
2281035.026,27,508.604,48.629,951.474,508.943,48.332,952.286,505,512,45,53,928,980,1343,52,44,4.2576,3.2755,40.7744,3.8324,2.716,43.4358,349.929,0.9972,7.6274,229.7382,0.1851,51.583,42.0736,17.8367,42.318,223.77594,6.8971972,-52422.257,n,edge,
2281035.028,29,3.594,152.632,973.508,3.412,152.641,974.268,0,12,145,160,950,1004,3703,54,125,7.4145,5.8691,-28.0573,7.0378,5.3279,-16.2026,641.6799,0.6888,7.171,291.9885,0.1552,67.944,40.8725,34.4126,46.0335,232.20148,8.63568,-36241.113,n,edge,
2281835.097,150,267.293,8.357,989.587,267.241,8.204,989.636,262,272,5,12,973,1006,1140,33,56,4.7371,3.4855,-79.0138,4.3739,3.3954,-83.1278,208.2129,0.7592,5.0658,101.0693,0.1936,31.858,28.0587,24.0233,27.8802,227.80431,14.228395,-24928.167,n,duplicate,
2283435.013,16,4.231,53.441,929.888,3.971,53.585,930.457,0,11,49,60,900,958,2981,58,89,5.8123,4.7095,62.5583,5.2137,3.9366,66.1751,564.4099,0.8487,8.5025,72.7492,0.1478,69.9324,38.1465,22.1163,39.2407,232.19215,30.984746,-68491.429,n,edge,
2283435.036,46,81.89,425.097,935.548,81.981,425.251,935.074,77,88,420,433,919,955,1954,36,91,6.1992,5.0975,-14.5858,5.838,4.6827,-27.7722,304.0428,0.7311,9.7125,299.3286,0.1845,37.2723,29.3058,23.5593,27.4967,230.89199,37.179184,-65092.741,n,pattern,
2361035.016,20,7.026,23.914,952.833,6.42,23.676,956.362,0,14,19,32,919,988,5102,69,141,7.7627,5.9416,-78.3731,6.8961,4.6894,-87.066,1550.4787,1.3877,28.8961,72.8076,0.1838,118.0865,53.2795,41.3174,48.4893,240.15145,6.4862824,-49421.892,n,edge,
2361035.061,78,141.248,490.538,970.831,141.285,490.77,971.227,137,147,486,496,954,990,1743,36,76,5.5422,4.232,46.1875,5.0335,3.6676,38.9311,458.4679,0.9821,6.0339,230.6265,0.1836,59.824,26.5788,16.6784,31.3224,237.90369,14.271189,-38479.523,n,duplicate,
2361835.205,355,308.464,62.226,1864.081,308.425,62.148,1864.7,306,313,56,69,1822,1905,1817,83,62,5.2418,3.6158,16.8252,4.8583,2.9971,6.2856,336.3563,1.0908,7.5045,356.7601,0.2042,38.6439,61.7549,55.3141,61.3276,235.11803,15.127494,619226.47,n,pattern,
2363435.045,67,496.016,408.342,943.184,495.931,408.441,943.39,489,506,403,417,910,965,4278,55,170,7.442,7.1478,-23.6882,7.0467,6.2585,-43.4114,796.2899,0.8478,39.0986,306.9793,0.1789,68.056,42.6873,22.409,22.4748,231.99292,36.899084,-58971.061,n,pattern,
